#LIBRARY    ENDF/B-VII.1
#REACTION   U-235(N,F),SIG
#NUCLEUS    U-235
#MF         3
#MT         18
#E,eV        Sig,b        Interpolation
 545.542     12.4525      Lin-Lin
 545.572     13.3821      Lin-Lin
 545.602     14.401       Lin-Lin
 545.633     15.5078      Lin-Lin
 545.663     16.6994      Lin-Lin
 545.693     17.9708      Lin-Lin
 545.739     20.0112      Lin-Lin
 545.784     22.1808      Lin-Lin
 545.926     29.2496      Lin-Lin
 545.978     31.6629      Lin-Lin
 546.02      33.419       Lin-Lin
 546.062     34.9217      Lin-Lin
 546.103     36.1154      Lin-Lin
 546.133     36.7981      Lin-Lin
 546.163     37.2938      Lin-Lin
 546.202     37.6372      Lin-Lin
 546.229     37.6824      Lin-Lin
 546.259     37.5324      Lin-Lin
 546.287     37.2127      Lin-Lin
 546.315     36.736       Lin-Lin
 546.343     36.0789      Lin-Lin
 546.374     35.1844      Lin-Lin
 546.412     33.831       Lin-Lin
 546.451     32.2528      Lin-Lin
 546.494     30.2481      Lin-Lin
 546.548     27.5535      Lin-Lin
 546.664     21.5318      Lin-Lin
 546.712     19.1274      Lin-Lin
 546.744     17.6063      Lin-Lin
 546.776     16.1662      Lin-Lin
 546.813     14.6226      Lin-Lin
 546.845     13.4151      Lin-Lin
 546.876     12.3039      Lin-Lin
 546.907     11.2898      Lin-Lin
 546.939     10.3717      Lin-Lin
 546.969     9.5619       Lin-Lin
 546.999     8.86498      Lin-Lin
 547.028     8.24228      Lin-Lin
 547.058     7.68883      Lin-Lin
 547.087     7.19922      Lin-Lin
 547.117     6.76788      Lin-Lin
 547.141     6.4551       Lin-Lin
 547.165     6.17437      Lin-Lin
 547.189     5.92275      Lin-Lin
 547.213     5.69744      Lin-Lin
 547.241     5.46247      Lin-Lin
 547.275     5.21811      Lin-Lin
 547.309     5.00888      Lin-Lin
 547.343     4.82933      Lin-Lin
 547.387     4.6336       Lin-Lin
 547.429     4.47761      Lin-Lin
 547.479     4.32564      Lin-Lin
 547.527     4.20559      Lin-Lin
 547.582     4.09574      Lin-Lin
 547.633     4.01784      Lin-Lin
 547.7       3.94563      Lin-Lin
 547.761     3.90471      Lin-Lin
 547.8       3.88898      Lin-Lin
 548.007     3.8527       Lin-Lin
 548.077     3.81457      Lin-Lin
 548.115     3.77914      Lin-Lin
 548.163     3.71502      Lin-Lin
 548.211     3.62972      Lin-Lin
 548.255     3.5299       Lin-Lin
 548.31      3.38234      Lin-Lin
 548.37      3.19512      Lin-Lin
 548.467     2.85727      Lin-Lin
 548.521     2.66954      Lin-Lin
 548.578     2.48151      Lin-Lin
 548.622     2.34975      Lin-Lin
 548.665     2.23226      Lin-Lin
 548.707     2.13623      Lin-Lin
 548.746     2.05991      Lin-Lin
 548.779     2.00592      Lin-Lin
 548.819     1.95235      Lin-Lin
 548.866     1.9057       Lin-Lin
 548.912     1.87516      Lin-Lin
 548.961     1.85592      Lin-Lin
 549.021     1.84718      Lin-Lin
 549.031     1.84703      Lin-Lin
 549.097     1.85453      Lin-Lin
 549.146     1.8694       Lin-Lin
 549.201     1.89706      Lin-Lin
 549.254     1.93617      Lin-Lin
 549.294     1.97583      Lin-Lin
 549.327     2.01752      Lin-Lin
 549.368     2.07946      Lin-Lin
 549.408     2.15536      Lin-Lin
 549.449     2.24631      Lin-Lin
 549.486     2.34531      Lin-Lin
 549.521     2.44941      Lin-Lin
 549.557     2.56475      Lin-Lin
 549.609     2.75661      Lin-Lin
 549.671     3.00438      Lin-Lin
 549.79      3.5029       Lin-Lin
 549.849     3.73379      Lin-Lin
 549.903     3.92343      Lin-Lin
 549.951     4.05886      Lin-Lin
 549.996     4.16093      Lin-Lin
 550.039     4.23112      Lin-Lin
 550.089     4.27842      Lin-Lin
 550.132     4.29121      Lin-Lin
 550.176     4.28039      Lin-Lin
 550.233     4.23777      Lin-Lin
 550.312     4.14675      Lin-Lin
 550.407     4.03351      Lin-Lin
 550.467     3.98946      Lin-Lin
 550.501     3.98084      Lin-Lin
 550.547     3.99426      Lin-Lin
 550.578     4.02201      Lin-Lin
 550.61      4.06821      Lin-Lin
 550.642     4.13605      Lin-Lin
 550.675     4.22632      Lin-Lin
 550.707     4.34065      Lin-Lin
 550.738     4.47101      Lin-Lin
 550.766     4.6139       Lin-Lin
 550.795     4.77809      Lin-Lin
 550.823     4.96419      Lin-Lin
 550.855     5.2011       Lin-Lin
 550.888     5.47035      Lin-Lin
 550.92      5.76589      Lin-Lin
 550.956     6.12561      Lin-Lin
 551.001     6.63886      Lin-Lin
 551.052     7.25716      Lin-Lin
 551.101     7.90104      Lin-Lin
 551.192     9.17429      Lin-Lin
 551.283     10.4478      Lin-Lin
 551.341     11.2138      Lin-Lin
 551.389     11.7795      Lin-Lin
 551.442     12.3426      Lin-Lin
 551.496     12.8282      Lin-Lin
 551.545     13.1777      Lin-Lin
 551.591     13.4422      Lin-Lin
 551.641     13.6491      Lin-Lin
 551.693     13.7825      Lin-Lin
 551.751     13.8398      Lin-Lin
 551.757     13.8404      Lin-Lin
 551.808     13.8047      Lin-Lin
 551.854     13.7109      Lin-Lin
 551.908     13.5244      Lin-Lin
 551.957     13.2835      Lin-Lin
 552.005     12.9759      Lin-Lin
 552.056     12.5735      Lin-Lin
 552.104     12.1201      Lin-Lin
 552.147     11.6613      Lin-Lin
 552.195     11.078       Lin-Lin
 552.249     10.3679      Lin-Lin
 552.333     9.18059      Lin-Lin
 552.45      7.48598      Lin-Lin
 552.501     6.78632      Lin-Lin
 552.552     6.12928      Lin-Lin
 552.586     5.72034      Lin-Lin
 552.62      5.3374       Lin-Lin
 552.653     4.98193      Lin-Lin
 552.687     4.6547       Lin-Lin
 552.721     4.35939      Lin-Lin
 552.754     4.09455      Lin-Lin
 552.787     3.85541      Lin-Lin
 552.82      3.64075      Lin-Lin
 552.853     3.44913      Lin-Lin
 552.886     3.27889      Lin-Lin
 552.919     3.12828      Lin-Lin
 552.952     2.99552      Lin-Lin
 552.989     2.86363      Lin-Lin
 553.031     2.73732      Lin-Lin
 553.074     2.63089      Lin-Lin
 553.116     2.54139      Lin-Lin
 553.158     2.46621      Lin-Lin
 553.201     2.40313      Lin-Lin
 553.264     2.32723      Lin-Lin
 553.329     2.26795      Lin-Lin
 553.398     2.2216       Lin-Lin
 553.468     2.18848      Lin-Lin
 553.537     2.16539      Lin-Lin
 553.681     2.13568      Lin-Lin
 553.782     2.11619      Lin-Lin
 553.883     2.08521      Lin-Lin
 553.966     2.04476      Lin-Lin
 554.052     1.98768      Lin-Lin
 554.165     1.89356      Lin-Lin
 554.285     1.79102      Lin-Lin
 554.351     1.74669      Lin-Lin
 554.405     1.72184      Lin-Lin
 554.456     1.71098      Lin-Lin
 554.468     1.71034      Lin-Lin
 554.506     1.71378      Lin-Lin
 554.541     1.72424      Lin-Lin
 554.576     1.7418       Lin-Lin
 554.628     1.78127      Lin-Lin
 554.684     1.8398       Lin-Lin
 554.739     1.91254      Lin-Lin
 554.803     2.01136      Lin-Lin
 554.901     2.17889      Lin-Lin
 555.07      2.49015      Lin-Lin
 555.165     2.67953      Lin-Lin
 555.22      2.80029      Lin-Lin
 555.264     2.91218      Lin-Lin
 555.303     3.0263       Lin-Lin
 555.343     3.15822      Lin-Lin
 555.382     3.3126       Lin-Lin
 555.412     3.44621      Lin-Lin
 555.439     3.58261      Lin-Lin
 555.473     3.77881      Lin-Lin
 555.498     3.94549      Lin-Lin
 555.524     4.13069      Lin-Lin
 555.549     4.33603      Lin-Lin
 555.575     4.56308      Lin-Lin
 555.6       4.8134       Lin-Lin
 555.625     5.08841      Lin-Lin
 555.651     5.38946      Lin-Lin
 555.676     5.7177       Lin-Lin
 555.704     6.10937      Lin-Lin
 555.737     6.6131       Lin-Lin
 555.77      7.16537      Lin-Lin
 555.802     7.76606      Lin-Lin
 555.835     8.414        Lin-Lin
 555.868     9.10685      Lin-Lin
 555.911     10.0775      Lin-Lin
 555.953     11.1076      Lin-Lin
 556.025     12.9135      Lin-Lin
 556.116     15.2524      Lin-Lin
 556.176     16.6997      Lin-Lin
 556.228     17.8224      Lin-Lin
 556.262     18.4886      Lin-Lin
 556.296     19.0768      Lin-Lin
 556.328     19.5493      Lin-Lin
 556.373     20.0724      Lin-Lin
 556.409     20.3673      Lin-Lin
 556.448     20.5649      Lin-Lin
 556.489     20.6409      Lin-Lin
 556.531     20.5849      Lin-Lin
 556.582     20.3546      Lin-Lin
 556.633     19.9827      Lin-Lin
 556.711     19.2649      Lin-Lin
 556.798     18.4288      Lin-Lin
 556.85      18.0179      Lin-Lin
 556.892     17.7889      Lin-Lin
 556.934     17.6691      Lin-Lin
 556.953     17.6569      Lin-Lin
 556.987     17.7084      Lin-Lin
 557.019     17.8446      Lin-Lin
 557.049     18.0564      Lin-Lin
 557.091     18.487       Lin-Lin
 557.13      19.0369      Lin-Lin
 557.168     19.6996      Lin-Lin
 557.206     20.4829      Lin-Lin
 557.254     21.6335      Lin-Lin
 557.302     22.9293      Lin-Lin
 557.374     25.0482      Lin-Lin
 557.486     28.4282      Lin-Lin
 557.545     30.0942      Lin-Lin
 557.605     31.5364      Lin-Lin
 557.645     32.3331      Lin-Lin
 557.691     33.0571      Lin-Lin
 557.726     33.4619      Lin-Lin
 557.769     33.7636      Lin-Lin
 557.808     33.8567      Lin-Lin
 557.849     33.7684      Lin-Lin
 557.891     33.484       Lin-Lin
 557.929     33.0693      Lin-Lin
 557.987     32.1953      Lin-Lin
 558.042     31.1108      Lin-Lin
 558.093     29.9411      Lin-Lin
 558.161     28.1964      Lin-Lin
 558.265     25.2707      Lin-Lin
 558.546     17.0407      Lin-Lin
 558.636     14.5006      Lin-Lin
 558.707     12.5587      Lin-Lin
 558.766     11.0622      Lin-Lin
 558.812     9.93861      Lin-Lin
 558.857     8.92208      Lin-Lin
 558.892     8.18668      Lin-Lin
 558.927     7.50147      Lin-Lin
 558.959     6.91521      Lin-Lin
 558.991     6.37696      Lin-Lin
 559.015     6.00589      Lin-Lin
 559.039     5.66349      Lin-Lin
 559.064     5.34757      Lin-Lin
 559.088     5.05689      Lin-Lin
 559.113     4.79767      Lin-Lin
 559.138     4.57009      Lin-Lin
 559.163     4.37423      Lin-Lin
 559.188     4.21011      Lin-Lin
 559.214     4.07151      Lin-Lin
 559.24      3.96779      Lin-Lin
 559.257     3.91789      Lin-Lin
 559.276     3.88064      Lin-Lin
 559.3       3.85984      Lin-Lin
 559.305     3.85909      Lin-Lin
 559.325     3.86789      Lin-Lin
 559.346     3.89871      Lin-Lin
 559.366     3.94769      Lin-Lin
 559.389     4.02661      Lin-Lin
 559.414     4.13807      Lin-Lin
 559.433     4.24601      Lin-Lin
 559.455     4.38965      Lin-Lin
 559.478     4.55412      Lin-Lin
 559.5       4.73856      Lin-Lin
 559.529     5.00424      Lin-Lin
 559.563     5.35854      Lin-Lin
 559.597     5.74914      Lin-Lin
 559.636     6.22445      Lin-Lin
 559.682     6.83322      Lin-Lin
 559.821     8.73704      Lin-Lin
 559.867     9.33473      Lin-Lin
 559.914     9.88482      Lin-Lin
 559.964     10.4169      Lin-Lin
 560.005     10.7798      Lin-Lin
 560.042     11.0661      Lin-Lin
 560.08      11.303       Lin-Lin
 560.137     11.576       Lin-Lin
 560.176     11.7087      Lin-Lin
 560.253     11.8936      Lin-Lin
 560.353     12.111       Lin-Lin
 560.406     12.2861      Lin-Lin
 560.452     12.5035      Lin-Lin
 560.498     12.8019      Lin-Lin
 560.545     13.1908      Lin-Lin
 560.587     13.617       Lin-Lin
 560.618     13.9729      Lin-Lin
 560.67      14.6468      Lin-Lin
 560.763     16.0059      Lin-Lin
 560.851     17.2749      Lin-Lin
 560.898     17.8571      Lin-Lin
 560.936     18.261       Lin-Lin
 560.979     18.5968      Lin-Lin
 561.022     18.7996      Lin-Lin
 561.061     18.8563      Lin-Lin
 561.097     18.7954      Lin-Lin
 561.135     18.6058      Lin-Lin
 561.17      18.3264      Lin-Lin
 561.206     17.9421      Lin-Lin
 561.242     17.4564      Lin-Lin
 561.281     16.8437      Lin-Lin
 561.323     16.1042      Lin-Lin
 561.395     14.6672      Lin-Lin
 561.499     12.5285      Lin-Lin
 561.55      11.5187      Lin-Lin
 561.591     10.7834      Lin-Lin
 561.632     10.1149      Lin-Lin
 561.673     9.5255       Lin-Lin
 561.713     9.02181      Lin-Lin
 561.747     8.65545      Lin-Lin
 561.78      8.35454      Lin-Lin
 561.817     8.07102      Lin-Lin
 561.85      7.87675      Lin-Lin
 561.883     7.72479      Lin-Lin
 561.922     7.59039      Lin-Lin
 561.963     7.50067      Lin-Lin
 562.019     7.43597      Lin-Lin
 562.109     7.41009      Lin-Lin
 562.204     7.38479      Lin-Lin
 562.27      7.31848      Lin-Lin
 562.324     7.21559      Lin-Lin
 562.377     7.07142      Lin-Lin
 562.425     6.89801      Lin-Lin
 562.484     6.64043      Lin-Lin
 562.557     6.26632      Lin-Lin
 562.735     5.26196      Lin-Lin
 562.796     4.95262      Lin-Lin
 562.844     4.74438      Lin-Lin
 562.883     4.59836      Lin-Lin
 562.922     4.48106      Lin-Lin
 562.954     4.40954      Lin-Lin
 562.991     4.3543       Lin-Lin
 563.02      4.33401      Lin-Lin
 563.031     4.33178      Lin-Lin
 563.062     4.34157      Lin-Lin
 563.094     4.37642      Lin-Lin
 563.125     4.43649      Lin-Lin
 563.157     4.5216       Lin-Lin
 563.189     4.63343      Lin-Lin
 563.222     4.77498      Lin-Lin
 563.255     4.94102      Lin-Lin
 563.289     5.12935      Lin-Lin
 563.333     5.41041      Lin-Lin
 563.383     5.76403      Lin-Lin
 563.543     6.95275      Lin-Lin
 563.599     7.33093      Lin-Lin
 563.652     7.63996      Lin-Lin
 563.685     7.81144      Lin-Lin
 563.737     8.03221      Lin-Lin
 563.793     8.20744      Lin-Lin
 563.845     8.31958      Lin-Lin
 564.017     8.5707       Lin-Lin
 564.065     8.68443      Lin-Lin
 564.111     8.84875      Lin-Lin
 564.149     9.03205      Lin-Lin
 564.182     9.23526      Lin-Lin
 564.22      9.52161      Lin-Lin
 564.263     9.90618      Lin-Lin
 564.302     10.3209      Lin-Lin
 564.352     10.9397      Lin-Lin
 564.39      11.4494      Lin-Lin
 564.503     13.0638      Lin-Lin
 564.56      13.8403      Lin-Lin
 564.609     14.418       Lin-Lin
 564.652     14.8252      Lin-Lin
 564.691     15.0951      Lin-Lin
 564.731     15.259       Lin-Lin
 564.764     15.3042      Lin-Lin
 564.801     15.2491      Lin-Lin
 564.837     15.0924      Lin-Lin
 564.869     14.863       Lin-Lin
 564.904     14.522       Lin-Lin
 564.945     14.0193      Lin-Lin
 564.982     13.4814      Lin-Lin
 565.023     12.8072      Lin-Lin
 565.07      11.9602      Lin-Lin
 565.187     9.75674      Lin-Lin
 565.24      8.80978      Lin-Lin
 565.273     8.27218      Lin-Lin
 565.306     7.77844      Lin-Lin
 565.339     7.33481      Lin-Lin
 565.365     7.01896      Lin-Lin
 565.391     6.74022      Lin-Lin
 565.417     6.49985      Lin-Lin
 565.444     6.29866      Lin-Lin
 565.473     6.11848      Lin-Lin
 565.503     5.98875      Lin-Lin
 565.533     5.90778      Lin-Lin
 565.564     5.87653      Lin-Lin
 565.596     5.89644      Lin-Lin
 565.619     5.94394      Lin-Lin
 565.645     6.02847      Lin-Lin
 565.675     6.16357      Lin-Lin
 565.703     6.32405      Lin-Lin
 565.737     6.55512      Lin-Lin
 565.767     6.8024       Lin-Lin
 565.806     7.16408      Lin-Lin
 565.852     7.64914      Lin-Lin
 565.9       8.2033       Lin-Lin
 565.959     8.94553      Lin-Lin
 566.148     11.468       Lin-Lin
 566.198     12.0985      Lin-Lin
 566.244     12.6233      Lin-Lin
 566.299     13.1792      Lin-Lin
 566.344     13.5585      Lin-Lin
 566.382     13.8169      Lin-Lin
 566.43      14.0555      Lin-Lin
 566.478     14.1881      Lin-Lin
 566.51      14.2151      Lin-Lin
 566.56      14.1578      Lin-Lin
 566.6       14.0236      Lin-Lin
 566.639     13.8206      Lin-Lin
 566.682     13.5221      Lin-Lin
 566.726     13.1327      Lin-Lin
 566.771     12.6728      Lin-Lin
 566.82      12.0876      Lin-Lin
 566.87      11.445       Lin-Lin
 566.96      10.1935      Lin-Lin
 567.078     8.53704      Lin-Lin
 567.145     7.63954      Lin-Lin
 567.193     7.05077      Lin-Lin
 567.24      6.51164      Lin-Lin
 567.277     6.13967      Lin-Lin
 567.31      5.82905      Lin-Lin
 567.343     5.54925      Lin-Lin
 567.377     5.29061      Lin-Lin
 567.412     5.06988      Lin-Lin
 567.444     4.9008       Lin-Lin
 567.476     4.76722      Lin-Lin
 567.507     4.67443      Lin-Lin
 567.534     4.62036      Lin-Lin
 567.561     4.59399      Lin-Lin
 567.57      4.59144      Lin-Lin
 567.597     4.60273      Lin-Lin
 567.625     4.64264      Lin-Lin
 567.656     4.72301      Lin-Lin
 567.681     4.81767      Lin-Lin
 567.707     4.93751      Lin-Lin
 567.732     5.08206      Lin-Lin
 567.767     5.31162      Lin-Lin
 567.799     5.56315      Lin-Lin
 567.83      5.84738      Lin-Lin
 567.87      6.2437       Lin-Lin
 567.91      6.67822      Lin-Lin
 567.964     7.30061      Lin-Lin
 568.073     8.62305      Lin-Lin
 568.129     9.258        Lin-Lin
 568.168     9.66128      Lin-Lin
 568.206     10.0055      Lin-Lin
 568.242     10.2852      Lin-Lin
 568.282     10.53        Lin-Lin
 568.316     10.6771      Lin-Lin
 568.352     10.7778      Lin-Lin
 568.384     10.8128      Lin-Lin
 568.395     10.8135      Lin-Lin
 568.435     10.769       Lin-Lin
 568.472     10.6633      Lin-Lin
 568.517     10.4596      Lin-Lin
 568.567     10.1587      Lin-Lin
 568.629     9.68987      Lin-Lin
 568.77      8.49679      Lin-Lin
 568.815     8.14262      Lin-Lin
 568.867     7.78506      Lin-Lin
 568.903     7.57021      Lin-Lin
 568.947     7.36105      Lin-Lin
 568.981     7.23619      Lin-Lin
 569.015     7.14795      Lin-Lin
 569.053     7.09343      Lin-Lin
 569.083     7.08305      Lin-Lin
 569.117     7.1046       Lin-Lin
 569.156     7.17097      Lin-Lin
 569.202     7.30552      Lin-Lin
 569.253     7.51406      Lin-Lin
 569.295     7.72366      Lin-Lin
 569.361     8.10001      Lin-Lin
 569.489     8.90061      Lin-Lin
 569.552     9.25936      Lin-Lin
 569.612     9.54419      Lin-Lin
 569.67      9.75305      Lin-Lin
 569.715     9.86436      Lin-Lin
 569.778     9.94391      Lin-Lin
 569.819     9.95676      Lin-Lin
 569.957     9.90591      Lin-Lin
 570.004     9.92371      Lin-Lin
 570.042     9.98093      Lin-Lin
 570.083     10.1064      Lin-Lin
 570.112     10.244       Lin-Lin
 570.141     10.4297      Lin-Lin
 570.17      10.6697      Lin-Lin
 570.204     11.0303      Lin-Lin
 570.234     11.4306      Lin-Lin
 570.265     11.9079      Lin-Lin
 570.295     12.4646      Lin-Lin
 570.326     13.1017      Lin-Lin
 570.357     13.8184      Lin-Lin
 570.395     14.8191      Lin-Lin
 570.437     16.0447      Lin-Lin
 570.479     17.3827      Lin-Lin
 570.529     19.0991      Lin-Lin
 570.638     22.9567      Lin-Lin
 570.688     24.6472      Lin-Lin
 570.732     25.9786      Lin-Lin
 570.77      27.0079      Lin-Lin
 570.812     27.9761      Lin-Lin
 570.855     28.752       Lin-Lin
 570.896     29.2566      Lin-Lin
 570.937     29.518       Lin-Lin
 570.957     29.5611      Lin-Lin
 570.997     29.4718      Lin-Lin
 571.038     29.1591      Lin-Lin
 571.077     28.6619      Lin-Lin
 571.116     27.9958      Lin-Lin
 571.158     27.1265      Lin-Lin
 571.2       26.1349      Lin-Lin
 571.34      22.5165      Lin-Lin
